lsoa,local-authority-code
S01012826,SLK
S01012827,SLK
S01012828,SLK
S01012829,SLK
S01012830,SLK
S01012831,SLK
S01012832,SLK
S01012833,SLK
S01012834,SLK
S01012835,SLK
S01012836,SLK
S01012837,SLK
S01012838,SLK
S01012839,SLK
S01012840,SLK
S01012841,SLK
S01012842,SLK
S01012843,SLK
S01012844,SLK
S01012845,SLK
S01012846,SLK
S01012847,SLK
S01012848,SLK
S01012849,SLK
S01012850,SLK
S01012851,SLK
S01012852,SLK
S01012853,SLK
S01012854,SLK
S01012855,SLK
S01012856,SLK
S01012857,SLK
S01012858,SLK
S01012859,SLK
S01012860,SLK
S01012861,SLK
S01012862,SLK
S01012863,SLK
S01012864,SLK
S01012865,SLK
S01012866,SLK
S01012867,SLK
S01012868,SLK
S01012869,SLK
S01012870,SLK
S01012871,SLK
S01012872,SLK
S01012873,SLK
S01012874,SLK
S01012875,SLK
S01012876,SLK
S01012877,SLK
S01012878,SLK
S01012879,SLK
S01012880,SLK
S01012881,SLK
S01012882,SLK
S01012883,SLK
S01012884,SLK
S01012885,SLK
S01012886,SLK
S01012887,SLK
S01012888,SLK
S01012889,SLK
S01012890,SLK
S01012891,SLK
S01012892,SLK
S01012893,SLK
S01012894,SLK
S01012895,SLK
S01012896,SLK
S01012897,SLK
S01012898,SLK
S01012899,SLK
S01012900,SLK
S01012901,SLK
S01012902,SLK
S01012903,SLK
S01012904,SLK
S01012905,SLK
S01012906,SLK
S01012907,SLK
S01012908,SLK
S01012909,SLK
S01012910,SLK
S01012911,SLK
S01012912,SLK
S01012913,SLK
S01012914,SLK
S01012915,SLK
S01012916,SLK
S01012917,SLK
S01012918,SLK
S01012919,SLK
S01012920,SLK
S01012921,SLK
S01012922,SLK
S01012923,SLK
S01012924,SLK
S01012925,SLK
S01012926,SLK
S01012927,SLK
S01012928,SLK
S01012929,SLK
S01012930,SLK
S01012931,SLK
S01012932,SLK
S01012933,SLK
S01012934,SLK
S01012935,SLK
S01012936,SLK
S01012937,SLK
S01012938,SLK
S01012939,SLK
S01012940,SLK
S01012941,SLK
S01012942,SLK
S01012943,SLK
S01012944,SLK
S01012945,SLK
S01012946,SLK
S01012947,SLK
S01012948,SLK
S01012949,SLK
S01012950,SLK
S01012951,SLK
S01012952,SLK
S01012953,SLK
S01012954,SLK
S01012955,SLK
S01012956,SLK
S01012957,SLK
S01012958,SLK
S01012959,SLK
S01012960,SLK
S01012961,SLK
S01012962,SLK
S01012963,SLK
S01012964,SLK
S01012965,SLK
S01012966,SLK
S01012967,SLK
S01012968,SLK
S01012969,SLK
S01012970,SLK
S01012971,SLK
S01012972,SLK
S01012973,SLK
S01012974,SLK
S01012975,SLK
S01012976,SLK
S01012977,SLK
S01012978,SLK
S01012979,SLK
S01012980,SLK
S01012981,SLK
S01012982,SLK
S01012983,SLK
S01012984,SLK
S01012985,SLK
S01012986,SLK
S01012987,SLK
S01012988,SLK
S01012989,SLK
S01012990,SLK
S01012991,SLK
S01012992,SLK
S01012993,SLK
S01012994,SLK
S01012995,SLK
S01012996,SLK
S01012997,SLK
S01012998,SLK
S01012999,SLK
S01013000,SLK
S01013001,STG
S01013002,STG
S01013003,STG
S01013004,STG
S01013005,STG
S01013006,STG
S01013007,STG
S01013008,STG
S01013009,STG
S01013010,STG
S01013011,STG
S01013012,STG
S01013013,STG
S01013014,STG
S01013015,STG
S01013016,STG
S01013017,STG
S01013018,STG
S01013019,STG
S01013020,STG
S01013021,STG
S01013022,STG
S01013023,STG
S01013024,STG
S01013025,STG
S01013026,STG
S01013027,STG
S01013028,STG
S01013029,STG
S01013030,STG
S01013031,STG
S01013032,STG
S01013033,STG
S01013034,STG
S01013035,STG
S01013036,STG
S01013037,STG
S01013038,STG
S01013039,STG
S01013040,STG
S01013041,STG
S01013042,STG
S01013043,STG
S01013044,STG
S01013045,STG
S01013046,STG
S01013047,STG
S01013048,STG
S01013049,STG
S01013050,STG
S01013051,STG
S01013052,STG
S01013053,STG
S01013054,STG
S01013055,STG
S01013056,STG
S01013057,STG
S01013058,STG
S01013059,STG
S01013060,STG
S01013061,STG
S01013062,STG
S01013063,STG
S01013064,STG
S01013065,STG
S01013066,STG
S01013067,STG
S01013068,STG
S01013069,STG
S01013070,STG
S01013071,STG
S01013072,STG
S01013073,STG
S01013074,STG
S01013075,STG
S01013076,STG
S01013077,STG
S01013078,STG
S01013079,STG
S01013080,STG
S01013081,STG
S01013082,STG
S01013083,STG
S01013084,STG
S01013085,STG
S01013086,STG
S01013087,STG
S01013088,STG
S01013089,STG
S01013090,STG
S01013091,STG
S01013092,STG
S01013093,STG
S01013094,STG
S01013095,STG
S01013096,STG
S01013097,STG
S01013098,STG
S01013099,STG
S01013100,STG
S01013101,STG
S01013102,STG
S01013103,STG
S01013104,STG
S01013105,STG
S01013106,STG
S01013107,STG
S01013108,STG
S01013109,STG
S01013110,STG
S01013111,STG
S01013112,STG
